scenario_index,start,destination,preference,time_budget,solver,reward,optimal_reward,optimality_gap_percent,travel_minutes,study_minutes,total_minutes,visited_count,feasible,study_plan,deadline_slack_minutes,direct_travel_minutes,walking_detour_minutes,walking_detour_percent,runtime_ms,runtime_mean_ms,runtime_p95_ms,runtime_std_ms,timing_repeats,order_seed,route
398,Gutmann College House,Levine Hall,Coffee nearby,60.0,greedy_reward_per_minute,15.4,19.4,20.6186,17.2031,40.0,57.2031,2,True,True,2.7969,13.4587,3.7444,27.8214,0.0103,0.0103,0.0107,0.0002,10,2026,Gutmann College House -> Houston Hall -> Towne Building -> Levine Hall
398,Gutmann College House,Levine Hall,Coffee nearby,60.0,nearest,19.4,19.4,0.0,17.87,40.0,57.87,2,True,True,2.13,13.4587,4.4113,32.7766,0.0082,0.0083,0.009,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall
399,Gutmann College House,Levine Hall,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,18.7122,65.0,83.7122,3,True,True,6.2878,13.4587,5.2535,39.0342,0.1231,0.1315,0.1793,0.018,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
399,Gutmann College House,Levine Hall,Coffee nearby,90.0,greedy_reward_per_minute,24.2,26.4,8.3333,28.4342,60.0,88.4342,3,True,True,1.5658,13.4587,14.9755,111.27,0.0135,0.0136,0.0139,0.0002,10,2026,Gutmann College House -> Houston Hall -> Huntsman Hall -> Towne Building -> Levine Hall
399,Gutmann College House,Levine Hall,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,16.6728,70.0,86.6728,3,True,True,3.3272,13.4587,3.2141,23.8812,0.01,0.0101,0.0104,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
400,Gutmann College House,Levine Hall,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,13.9129,25.0,38.9129,1,True,True,6.0871,13.4587,0.4542,3.3748,0.0717,0.0729,0.0805,0.0029,10,2026,Gutmann College House -> Van Pelt Library -> Levine Hall
400,Gutmann College House,Levine Hall,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,13.9129,25.0,38.9129,1,True,True,6.0871,13.4587,0.4542,3.3748,0.0086,0.0086,0.0089,0.0002,10,2026,Gutmann College House -> Van Pelt Library -> Levine Hall
400,Gutmann College House,Levine Hall,Power outlets,45.0,nearest,8.8,11.0,20.0,14.3174,20.0,34.3174,1,True,True,10.6826,13.4587,0.8587,6.3803,0.0066,0.0068,0.0075,0.0004,10,2026,Gutmann College House -> Huntsman Hall -> Levine Hall
401,Gutmann College House,Levine Hall,Power outlets,60.0,exact_dynamic_programming,17.6,17.6,0.0,17.4951,40.0,57.4951,2,True,True,2.5049,13.4587,4.0364,29.991,0.0752,0.0765,0.0845,0.0031,10,2026,Gutmann College House -> Huntsman Hall -> Towne Building -> Levine Hall
401,Gutmann College House,Levine Hall,Power outlets,60.0,greedy_reward_per_minute,11.0,17.6,37.5,13.9129,25.0,38.9129,1,True,True,21.0871,13.4587,0.4542,3.3748,0.0084,0.0085,0.0087,0.0001,10,2026,Gutmann College House -> Van Pelt Library -> Levine Hall
401,Gutmann College House,Levine Hall,Power outlets,60.0,nearest,15.4,17.6,12.5,17.87,40.0,57.87,2,True,True,2.13,13.4587,4.4113,32.7766,0.008,0.0082,0.0094,0.0005,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall
402,Gutmann College House,Levine Hall,Power outlets,90.0,exact_dynamic_programming,28.6,28.6,0.0,17.4997,65.0,82.4997,3,True,True,7.5003,13.4587,4.041,30.0252,0.1232,0.123,0.1246,0.0012,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Towne Building -> Levine Hall
402,Gutmann College House,Levine Hall,Power outlets,90.0,greedy_reward_per_minute,26.4,28.6,7.6923,22.5935,65.0,87.5935,3,True,True,2.4065,13.4587,9.1348,67.8728,0.0134,0.0135,0.014,0.0003,10,2026,Gutmann College House -> Van Pelt Library -> Towne Building -> Houston Hall -> Levine Hall
402,Gutmann College House,Levine Hall,Power outlets,90.0,nearest,28.6,28.6,0.0,16.6728,70.0,86.6728,3,True,True,3.3272,13.4587,3.2141,23.8812,0.0098,0.0099,0.0102,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
403,Gutmann College House,Levine Hall,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,13.9129,25.0,38.9129,1,True,True,6.0871,13.4587,0.4542,3.3748,0.0706,0.0712,0.0742,0.0013,10,2026,Gutmann College House -> Van Pelt Library -> Levine Hall
403,Gutmann College House,Levine Hall,No preference,45.0,greedy_reward_per_minute,8.3,9.0,7.7778,14.3174,20.0,34.3174,1,True,True,10.6826,13.4587,0.8587,6.3803,0.0086,0.0087,0.0091,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> Levine Hall
403,Gutmann College House,Levine Hall,No preference,45.0,nearest,8.3,9.0,7.7778,14.3174,20.0,34.3174,1,True,True,10.6826,13.4587,0.8587,6.3803,0.0066,0.0067,0.0071,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Levine Hall
404,Gutmann College House,Levine Hall,No preference,60.0,exact_dynamic_programming,16.4,16.4,0.0,17.87,40.0,57.87,2,True,True,2.13,13.4587,4.4113,32.7766,0.0761,0.0854,0.156,0.0251,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall
404,Gutmann College House,Levine Hall,No preference,60.0,greedy_reward_per_minute,16.4,16.4,0.0,17.87,40.0,57.87,2,True,True,2.13,13.4587,4.4113,32.7766,0.0107,0.0108,0.0112,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall
404,Gutmann College House,Levine Hall,No preference,60.0,nearest,16.4,16.4,0.0,17.87,40.0,57.87,2,True,True,2.13,13.4587,4.4113,32.7766,0.0081,0.0081,0.0082,0.0001,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall
405,Gutmann College House,Levine Hall,No preference,90.0,exact_dynamic_programming,25.4,25.4,0.0,18.7122,65.0,83.7122,3,True,True,6.2878,13.4587,5.2535,39.0342,0.1235,0.1234,0.1285,0.0023,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
405,Gutmann College House,Levine Hall,No preference,90.0,greedy_reward_per_minute,25.4,25.4,0.0,18.7122,65.0,83.7122,3,True,True,6.2878,13.4587,5.2535,39.0342,0.0145,0.0145,0.0156,0.0004,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
405,Gutmann College House,Levine Hall,No preference,90.0,nearest,24.6,25.4,3.1496,16.6728,70.0,86.6728,3,True,True,3.3272,13.4587,3.2141,23.8812,0.0098,0.0099,0.0104,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
406,Gutmann College House,David Rittenhouse Laboratory,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,14.6318,25.0,39.6318,1,True,True,5.3682,14.1777,0.4541,3.2029,0.1434,0.1442,0.1521,0.003,10,2026,Gutmann College House -> Van Pelt Library -> David Rittenhouse Laboratory
406,Gutmann College House,David Rittenhouse Laboratory,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,14.6318,25.0,39.6318,1,True,True,5.3682,14.1777,0.4541,3.2029,0.0093,0.0094,0.0105,0.0004,10,2026,Gutmann College House -> Van Pelt Library -> David Rittenhouse Laboratory
406,Gutmann College House,David Rittenhouse Laboratory,Quiet,45.0,nearest,4.8,11.0,56.3636,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.007,0.007,0.0072,0.0001,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
407,Gutmann College House,David Rittenhouse Laboratory,Quiet,60.0,exact_dynamic_programming,13.8,13.8,0.0,17.3196,40.0,57.3196,2,True,True,2.6804,14.1777,3.1419,22.1609,0.1505,0.1512,0.1545,0.0016,10,2026,Gutmann College House -> Towne Building -> Levine Hall -> David Rittenhouse Laboratory
407,Gutmann College House,David Rittenhouse Laboratory,Quiet,60.0,greedy_reward_per_minute,11.0,13.8,20.2899,14.6318,25.0,39.6318,1,True,True,20.3682,14.1777,0.4541,3.2029,0.0094,0.0094,0.0096,0.0002,10,2026,Gutmann College House -> Van Pelt Library -> David Rittenhouse Laboratory
407,Gutmann College House,David Rittenhouse Laboratory,Quiet,60.0,nearest,9.4,13.8,31.8841,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.0088,0.0134,0.054,0.0143,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
408,Gutmann College House,David Rittenhouse Laboratory,Quiet,90.0,exact_dynamic_programming,28.8,28.8,0.0,17.1872,70.0,87.1872,3,True,True,2.8128,14.1777,3.0095,21.227,0.2404,0.2403,0.244,0.0024,10,2026,Gutmann College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> David Rittenhouse Laboratory
408,Gutmann College House,David Rittenhouse Laboratory,Quiet,90.0,greedy_reward_per_minute,28.8,28.8,0.0,17.1872,70.0,87.1872,3,True,True,2.8128,14.1777,3.0095,21.227,0.0159,0.016,0.0168,0.0003,10,2026,Gutmann College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> David Rittenhouse Laboratory
408,Gutmann College House,David Rittenhouse Laboratory,Quiet,90.0,nearest,26.6,28.8,7.6389,17.8193,70.0,87.8193,3,True,True,2.1807,14.1777,3.6416,25.6854,0.0109,0.011,0.0112,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
409,Gutmann College House,David Rittenhouse Laboratory,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.1505,0.1542,0.1732,0.0099,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
409,Gutmann College House,David Rittenhouse Laboratory,Collaborative,45.0,greedy_reward_per_minute,10.8,10.8,0.0,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.0094,0.0094,0.0098,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
409,Gutmann College House,David Rittenhouse Laboratory,Collaborative,45.0,nearest,10.8,10.8,0.0,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.007,0.0071,0.0074,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
410,Gutmann College House,David Rittenhouse Laboratory,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.1533,0.1539,0.1591,0.0019,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
410,Gutmann College House,David Rittenhouse Laboratory,Collaborative,60.0,greedy_reward_per_minute,21.4,21.4,0.0,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.0127,0.0126,0.0128,0.0001,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
410,Gutmann College House,David Rittenhouse Laboratory,Collaborative,60.0,nearest,21.4,21.4,0.0,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.0092,0.0092,0.0094,0.0001,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
411,Gutmann College House,David Rittenhouse Laboratory,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,19.8374,60.0,79.8374,3,True,True,10.1626,14.1777,5.6597,39.9197,0.2395,0.2397,0.2435,0.0023,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
411,Gutmann College House,David Rittenhouse Laboratory,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,19.8374,60.0,79.8374,3,True,True,10.1626,14.1777,5.6597,39.9197,0.0163,0.0163,0.0167,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
411,Gutmann College House,David Rittenhouse Laboratory,Collaborative,90.0,nearest,22.6,30.4,25.6579,17.8193,70.0,87.8193,3,True,True,2.1807,14.1777,3.6416,25.6854,0.0108,0.0108,0.011,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
412,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,16.8463,20.0,36.8463,1,True,True,8.1537,14.1777,2.6686,18.8225,0.1434,0.153,0.2375,0.0297,10,2026,Gutmann College House -> Houston Hall -> David Rittenhouse Laboratory
412,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,16.8463,20.0,36.8463,1,True,True,8.1537,14.1777,2.6686,18.8225,0.0105,0.0106,0.0111,0.0003,10,2026,Gutmann College House -> Houston Hall -> David Rittenhouse Laboratory
412,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,45.0,nearest,8.8,10.6,16.9811,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.0069,0.007,0.0074,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
413,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.1525,0.156,0.1875,0.0111,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
413,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,17.3033,40.0,57.3033,2,True,True,2.6967,14.1777,3.1256,22.0459,0.0117,0.0118,0.0123,0.0003,10,2026,Gutmann College House -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
413,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,60.0,nearest,19.4,19.4,0.0,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.009,0.0092,0.0098,0.0004,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
414,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,19.8374,60.0,79.8374,3,True,True,10.1626,14.1777,5.6597,39.9197,0.2403,0.2408,0.2499,0.0036,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
414,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,90.0,greedy_reward_per_minute,24.6,26.4,6.8182,23.9172,65.0,88.9172,3,True,True,1.0828,14.1777,9.7395,68.6959,0.0159,0.0159,0.0164,0.0003,10,2026,Gutmann College House -> Houston Hall -> Levine Hall -> Van Pelt Library -> David Rittenhouse Laboratory
414,Gutmann College House,David Rittenhouse Laboratory,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,17.8193,70.0,87.8193,3,True,True,2.1807,14.1777,3.6416,25.6854,0.0108,0.0109,0.0112,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
415,Gutmann College House,David Rittenhouse Laboratory,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,15.4261,20.0,35.4261,1,True,True,9.5739,14.1777,1.2484,8.8054,0.1454,0.1475,0.1539,0.0039,10,2026,Gutmann College House -> Levine Hall -> David Rittenhouse Laboratory
415,Gutmann College House,David Rittenhouse Laboratory,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,15.4261,20.0,35.4261,1,True,True,9.5739,14.1777,1.2484,8.8054,0.0095,0.0095,0.0098,0.0002,10,2026,Gutmann College House -> Levine Hall -> David Rittenhouse Laboratory
415,Gutmann College House,David Rittenhouse Laboratory,Power outlets,45.0,nearest,8.8,11.0,20.0,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.0071,0.0071,0.0077,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
416,Gutmann College House,David Rittenhouse Laboratory,Power outlets,60.0,exact_dynamic_programming,19.8,19.8,0.0,16.2848,40.0,56.2848,2,True,True,3.7152,14.1777,2.1071,14.8621,0.155,0.1552,0.162,0.0033,10,2026,Gutmann College House -> Huntsman Hall -> Levine Hall -> David Rittenhouse Laboratory
416,Gutmann College House,David Rittenhouse Laboratory,Power outlets,60.0,greedy_reward_per_minute,19.8,19.8,0.0,17.8737,40.0,57.8737,2,True,True,2.1263,14.1777,3.696,26.0691,0.0112,0.0112,0.0116,0.0002,10,2026,Gutmann College House -> Levine Hall -> Towne Building -> David Rittenhouse Laboratory
416,Gutmann College House,David Rittenhouse Laboratory,Power outlets,60.0,nearest,15.4,19.8,22.2222,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.0087,0.0087,0.0093,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
417,Gutmann College House,David Rittenhouse Laboratory,Power outlets,90.0,exact_dynamic_programming,30.8,30.8,0.0,17.3333,65.0,82.3333,3,True,True,7.6667,14.1777,3.1556,22.2575,0.2454,0.2577,0.2994,0.0233,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
417,Gutmann College House,David Rittenhouse Laboratory,Power outlets,90.0,greedy_reward_per_minute,30.8,30.8,0.0,24.1738,65.0,89.1738,3,True,True,0.8262,14.1777,9.9961,70.5058,0.0158,0.0159,0.0165,0.0003,10,2026,Gutmann College House -> Levine Hall -> Towne Building -> Van Pelt Library -> David Rittenhouse Laboratory
417,Gutmann College House,David Rittenhouse Laboratory,Power outlets,90.0,nearest,28.6,30.8,7.1429,17.8193,70.0,87.8193,3,True,True,2.1807,14.1777,3.6416,25.6854,0.0111,0.011,0.0115,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
418,Gutmann College House,David Rittenhouse Laboratory,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,14.6318,25.0,39.6318,1,True,True,5.3682,14.1777,0.4541,3.2029,0.1457,0.146,0.1495,0.0014,10,2026,Gutmann College House -> Van Pelt Library -> David Rittenhouse Laboratory
418,Gutmann College House,David Rittenhouse Laboratory,No preference,45.0,greedy_reward_per_minute,8.5,9.0,5.5556,15.4261,20.0,35.4261,1,True,True,9.5739,14.1777,1.2484,8.8054,0.0094,0.0094,0.0096,0.0002,10,2026,Gutmann College House -> Levine Hall -> David Rittenhouse Laboratory
418,Gutmann College House,David Rittenhouse Laboratory,No preference,45.0,nearest,8.3,9.0,7.7778,15.0363,20.0,35.0363,1,True,True,9.9637,14.1777,0.8586,6.056,0.0072,0.0072,0.0077,0.0003,10,2026,Gutmann College House -> Huntsman Hall -> David Rittenhouse Laboratory
419,Gutmann College House,David Rittenhouse Laboratory,No preference,60.0,exact_dynamic_programming,16.8,16.8,0.0,16.2848,40.0,56.2848,2,True,True,3.7152,14.1777,2.1071,14.8621,0.1505,0.1506,0.1534,0.0012,10,2026,Gutmann College House -> Huntsman Hall -> Levine Hall -> David Rittenhouse Laboratory
419,Gutmann College House,David Rittenhouse Laboratory,No preference,60.0,greedy_reward_per_minute,15.3,16.8,8.9286,17.8737,40.0,57.8737,2,True,True,2.1263,14.1777,3.696,26.0691,0.0112,0.0112,0.0115,0.0002,10,2026,Gutmann College House -> Levine Hall -> Towne Building -> David Rittenhouse Laboratory
419,Gutmann College House,David Rittenhouse Laboratory,No preference,60.0,nearest,16.4,16.8,2.381,19.3804,40.0,59.3804,2,True,True,0.6196,14.1777,5.2027,36.6964,0.009,0.009,0.0093,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
420,Gutmann College House,David Rittenhouse Laboratory,No preference,90.0,exact_dynamic_programming,25.8,25.8,0.0,17.3333,65.0,82.3333,3,True,True,7.6667,14.1777,3.1556,22.2575,0.2439,0.2441,0.25,0.0041,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
420,Gutmann College House,David Rittenhouse Laboratory,No preference,90.0,greedy_reward_per_minute,23.4,25.8,9.3023,25.8237,60.0,85.8237,3,True,True,4.1763,14.1777,11.646,82.1431,0.0159,0.0158,0.0161,0.0002,10,2026,Gutmann College House -> Levine Hall -> Towne Building -> Houston Hall -> David Rittenhouse Laboratory
420,Gutmann College House,David Rittenhouse Laboratory,No preference,90.0,nearest,24.6,25.8,4.6512,17.8193,70.0,87.8193,3,True,True,2.1807,14.1777,3.6416,25.6854,0.0109,0.0109,0.0112,0.0002,10,2026,Gutmann College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
421,Gutmann College House,Huntsman Hall,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,14.7767,25.0,39.7767,1,True,True,5.2233,6.6397,8.137,122.5507,0.073,0.0812,0.1165,0.0173,10,2026,Gutmann College House -> Van Pelt Library -> Huntsman Hall
